,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,count
4963,42.666666666666664,Private,87201.33333333333,"Masters,Bachelors",13.166666666666666,Married-civ-spouse,"Adm-clerical,Sales,Craft-repair",Husband,White,Male,517.1666666666666,0.0,46.0,United-States,<=50k,1
4964,42.666666666666664,Private,87201.33333333333,"Masters,Bachelors",13.166666666666666,Married-civ-spouse,"Adm-clerical,Sales,Craft-repair",Husband,White,Male,517.1666666666666,0.0,46.0,United-States,>50k,5
2692,42.666666666666664,Private,88843.5,"Some-college,HS-grad",9.166666666666666,"Never-married,Divorced","Machine-op-inspct,Other-service",Not-in-family,White,Female,0.0,0.0,18.333333333333332,United-States,<=50k,6
3875,42.666666666666664,Private,89242.22222222222,"Assoc-voc,HS-grad",9.222222222222221,"Never-married,Married-civ-spouse","Protective-serv,Farming-fishing","Husband,Unmarried",White,Male,0.0,0.0,40.0,United-States,<=50k,8
3876,42.666666666666664,Private,89242.22222222222,"Assoc-voc,HS-grad",9.222222222222221,"Never-married,Married-civ-spouse","Protective-serv,Farming-fishing","Husband,Unmarried",White,Male,0.0,0.0,40.0,United-States,>50k,1
359,42.666666666666664,"Private,?",256114.16666666666,"5th-6th,7th-8th,10th",3.8333333333333335,"Married-civ-spouse,Divorced","?,Prof-specialty,Priv-house-serv,Craft-repair,Sales","Wife,Unmarried",White,Female,0.0,0.0,41.666666666666664,"Italy,United-States,Mexico",<=50k,6
41,42.666666666666664,"Private,Self-emp-not-inc",154553.0,"12th,Assoc-acdm,10th",7.333333333333333,"Never-married,Divorced,Married-spouse-absent,Married-civ-spouse","Machine-op-inspct,Craft-repair,Adm-clerical,Other-service","Not-in-family,Own-child","Other,Amer-Indian-Eskimo,Asian-Pac-Islander",Male,0.0,0.0,39.166666666666664,"United-States,China,Vietnam",<=50k,5
42,42.666666666666664,"Private,Self-emp-not-inc",154553.0,"12th,Assoc-acdm,10th",7.333333333333333,"Never-married,Divorced,Married-spouse-absent,Married-civ-spouse","Machine-op-inspct,Craft-repair,Adm-clerical,Other-service","Not-in-family,Own-child","Other,Amer-Indian-Eskimo,Asian-Pac-Islander",Male,0.0,0.0,39.166666666666664,"United-States,China,Vietnam",>50k,1
2528,42.666666666666664,State-gov,241217.33333333334,Some-college,10.0,Divorced,"Adm-clerical,Sales",Not-in-family,"White,Black",Female,0.0,265.0,40.0,United-States,<=50k,6
6359,42.7,Private,144092.7,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,729.8,188.7,40.0,"Italy,United-States",<=50k,7
6360,42.7,Private,144092.7,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,729.8,188.7,40.0,"Italy,United-States",>50k,3
5921,42.7,Private,255198.5,Bachelors,13.0,Married-civ-spouse,"Exec-managerial,Transport-moving",Husband,White,Male,2267.4,190.2,40.0,"United-States,England",<=50k,1
5922,42.7,Private,255198.5,Bachelors,13.0,Married-civ-spouse,"Exec-managerial,Transport-moving",Husband,White,Male,2267.4,190.2,40.0,"United-States,England",>50k,9
898,42.7,"State-gov,Self-emp-not-inc,Federal-gov,Self-emp-inc",171460.2,"Bachelors,Masters,Some-college,HS-grad",10.3,"Never-married,Divorced","Protective-serv,Machine-op-inspct,Other-service,Farming-fishing","Not-in-family,Own-child","White,Black",Male,0.0,0.0,61.0,"United-States,Jamaica",<=50k,9
899,42.7,"State-gov,Self-emp-not-inc,Federal-gov,Self-emp-inc",171460.2,"Bachelors,Masters,Some-college,HS-grad",10.3,"Never-married,Divorced","Protective-serv,Machine-op-inspct,Other-service,Farming-fishing","Not-in-family,Own-child","White,Black",Male,0.0,0.0,61.0,"United-States,Jamaica",>50k,1
2116,42.714285714285715,"Local-gov,Private",186204.7142857143,"Prof-school,Assoc-acdm",13.714285714285714,"Married-civ-spouse,Divorced","Protective-serv,Machine-op-inspct,Farming-fishing,Sales","Husband,Unmarried",White,Male,0.0,282.42857142857144,46.0,"United-States,?",<=50k,2
2117,42.714285714285715,"Local-gov,Private",186204.7142857143,"Prof-school,Assoc-acdm",13.714285714285714,"Married-civ-spouse,Divorced","Protective-serv,Machine-op-inspct,Farming-fishing,Sales","Husband,Unmarried",White,Male,0.0,282.42857142857144,46.0,"United-States,?",>50k,5
5937,42.714285714285715,"Local-gov,Self-emp-not-inc",202672.42857142858,"Masters,Bachelors",13.428571428571429,Married-civ-spouse,"Prof-specialty,Exec-managerial",Husband,White,Male,14285.57142857143,345.0,50.0,United-States,<=50k,1
5938,42.714285714285715,"Local-gov,Self-emp-not-inc",202672.42857142858,"Masters,Bachelors",13.428571428571429,Married-civ-spouse,"Prof-specialty,Exec-managerial",Husband,White,Male,14285.57142857143,345.0,50.0,United-States,>50k,6
3198,42.714285714285715,Private,121380.28571428571,"Assoc-voc,Masters",12.285714285714286,Divorced,"Handlers-cleaners,Prof-specialty,Adm-clerical,Exec-managerial",Not-in-family,White,Female,0.0,268.0,41.42857142857143,United-States,<=50k,5
3199,42.714285714285715,Private,121380.28571428571,"Assoc-voc,Masters",12.285714285714286,Divorced,"Handlers-cleaners,Prof-specialty,Adm-clerical,Exec-managerial",Not-in-family,White,Female,0.0,268.0,41.42857142857143,United-States,>50k,2
5743,42.714285714285715,Private,294336.71428571426,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,271.7142857142857,40.0,United-States,<=50k,5
5744,42.714285714285715,Private,294336.71428571426,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,271.7142857142857,40.0,United-States,>50k,2
2465,42.714285714285715,"Private,Federal-gov,Self-emp-inc",213482.85714285713,"Masters,Bachelors",13.285714285714286,Married-civ-spouse,"Handlers-cleaners,Prof-specialty,Craft-repair",Husband,"White,Black",Male,716.1428571428571,0.0,16.714285714285715,United-States,<=50k,6
2466,42.714285714285715,"Private,Federal-gov,Self-emp-inc",213482.85714285713,"Masters,Bachelors",13.285714285714286,Married-civ-spouse,"Handlers-cleaners,Prof-specialty,Craft-repair",Husband,"White,Black",Male,716.1428571428571,0.0,16.714285714285715,United-States,>50k,1
4872,42.714285714285715,"Private,Self-emp-not-inc",69723.0,HS-grad,9.0,"Married-civ-spouse,Divorced",Transport-moving,"Not-in-family,Husband",White,Male,0.0,0.0,50.0,United-States,<=50k,7
2060,42.72727272727273,"Local-gov,Private,Self-emp-not-inc",162016.81818181818,"Doctorate,Bachelors",13.272727272727273,"Married-spouse-absent,Separated","Prof-specialty,Other-service,Adm-clerical,Exec-managerial",Not-in-family,"White,Black",Female,10071.545454545454,0.0,48.18181818181818,"Cuba,United-States,?",<=50k,8
2061,42.72727272727273,"Local-gov,Private,Self-emp-not-inc",162016.81818181818,"Doctorate,Bachelors",13.272727272727273,"Married-spouse-absent,Separated","Prof-specialty,Other-service,Adm-clerical,Exec-managerial",Not-in-family,"White,Black",Female,10071.545454545454,0.0,48.18181818181818,"Cuba,United-States,?",>50k,3
1341,42.72727272727273,"Private,State-gov",176030.18181818182,"Bachelors,Some-college",12.454545454545455,"Never-married,Married-civ-spouse","Prof-specialty,Exec-managerial,Sales",Own-child,White,Male,956.3636363636364,99.27272727272727,44.54545454545455,"Cuba,United-States,Germany",<=50k,9
1342,42.72727272727273,"Private,State-gov",176030.18181818182,"Bachelors,Some-college",12.454545454545455,"Never-married,Married-civ-spouse","Prof-specialty,Exec-managerial,Sales",Own-child,White,Male,956.3636363636364,99.27272727272727,44.54545454545455,"Cuba,United-States,Germany",>50k,2
536,42.75,"Private,Federal-gov,?",196296.5,"Masters,Some-college",10.5,Divorced,"?,Protective-serv,Machine-op-inspct,Tech-support,Other-service",Unmarried,"Black,Amer-Indian-Eskimo",Female,585.875,0.0,32.375,United-States,<=50k,7
537,42.75,"Private,Federal-gov,?",196296.5,"Masters,Some-college",10.5,Divorced,"?,Protective-serv,Machine-op-inspct,Tech-support,Other-service",Unmarried,"Black,Amer-Indian-Eskimo",Female,585.875,0.0,32.375,United-States,>50k,1
3363,42.77777777777778,"Private,?",289867.77777777775,"Assoc-voc,Some-college,HS-grad",9.555555555555555,Separated,"?,Machine-op-inspct,Prof-specialty,Adm-clerical,Other-service",Unmarried,White,Female,0.0,0.0,31.22222222222222,"United-States,Scotland",<=50k,9
3849,42.77777777777778,"Private,Federal-gov",277007.22222222225,"Some-college,Masters,Bachelors",11.777777777777779,Divorced,"Exec-managerial,Adm-clerical,Sales",Not-in-family,"White,Black",Female,0.0,0.0,45.0,United-States,<=50k,7
3850,42.77777777777778,"Private,Federal-gov",277007.22222222225,"Some-college,Masters,Bachelors",11.777777777777779,Divorced,"Exec-managerial,Adm-clerical,Sales",Not-in-family,"White,Black",Female,0.0,0.0,45.0,United-States,>50k,2
3195,42.8,Private,138743.0,Some-college,10.0,Divorced,"Exec-managerial,Adm-clerical,Craft-repair",Not-in-family,"White,Black",Female,0.0,0.0,43.9,"United-States,Germany",<=50k,10
6478,42.8,Private,149391.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,1561.3,0.0,40.0,United-States,<=50k,2
6479,42.8,Private,149391.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,1561.3,0.0,40.0,United-States,>50k,8
6165,42.81818181818182,Private,75626.45454545454,Bachelors,13.0,Married-civ-spouse,"Handlers-cleaners,Prof-specialty,Transport-moving,Sales",Husband,White,Male,698.9090909090909,172.9090909090909,40.36363636363637,"United-States,Germany",<=50k,3
6166,42.81818181818182,Private,75626.45454545454,Bachelors,13.0,Married-civ-spouse,"Handlers-cleaners,Prof-specialty,Transport-moving,Sales",Husband,White,Male,698.9090909090909,172.9090909090909,40.36363636363637,"United-States,Germany",>50k,8
3390,42.833333333333336,"Local-gov,Private",86297.0,"Bachelors,Some-college",11.5,Separated,"Prof-specialty,Exec-managerial",Unmarried,White,Female,0.0,0.0,41.666666666666664,"United-States,Germany",<=50k,6
3877,42.833333333333336,"Local-gov,Self-emp-not-inc",108041.33333333333,Some-college,10.0,Married-civ-spouse,"Protective-serv,Farming-fishing",Husband,White,Male,0.0,314.5,40.0,United-States,<=50k,2
3878,42.833333333333336,"Local-gov,Self-emp-not-inc",108041.33333333333,Some-college,10.0,Married-civ-spouse,"Protective-serv,Farming-fishing",Husband,White,Male,0.0,314.5,40.0,United-States,>50k,4
5729,42.833333333333336,Private,102063.16666666667,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,42.666666666666664,"United-States,?",<=50k,5
5730,42.833333333333336,Private,102063.16666666667,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,42.666666666666664,"United-States,?",>50k,1
878,42.833333333333336,Private,207791.66666666666,"Some-college,Bachelors,HS-grad",9.833333333333334,Married-civ-spouse,"Machine-op-inspct,Other-service,Farming-fishing",Husband,"Other,Amer-Indian-Eskimo",Male,0.0,0.0,40.833333333333336,United-States,<=50k,5
879,42.833333333333336,Private,207791.66666666666,"Some-college,Bachelors,HS-grad",9.833333333333334,Married-civ-spouse,"Machine-op-inspct,Other-service,Farming-fishing",Husband,"Other,Amer-Indian-Eskimo",Male,0.0,0.0,40.833333333333336,United-States,>50k,1
6121,42.833333333333336,Private,393252.0,HS-grad,9.0,"Never-married,Married-civ-spouse","Exec-managerial,Craft-repair","Not-in-family,Husband",White,Male,554.1666666666666,0.0,45.0,United-States,<=50k,3
6122,42.833333333333336,Private,393252.0,HS-grad,9.0,"Never-married,Married-civ-spouse","Exec-managerial,Craft-repair","Not-in-family,Husband",White,Male,554.1666666666666,0.0,45.0,United-States,>50k,3
3768,42.833333333333336,Self-emp-not-inc,104819.33333333333,"Assoc-voc,Some-college,Bachelors",11.333333333333334,"Never-married,Married-civ-spouse","Prof-specialty,Exec-managerial,Craft-repair,Sales","Not-in-family,Husband",White,Male,0.0,0.0,50.0,United-States,<=50k,3
3769,42.833333333333336,Self-emp-not-inc,104819.33333333333,"Assoc-voc,Some-college,Bachelors",11.333333333333334,"Never-married,Married-civ-spouse","Prof-specialty,Exec-managerial,Craft-repair,Sales","Not-in-family,Husband",White,Male,0.0,0.0,50.0,United-States,>50k,3
4340,42.833333333333336,"Self-emp-not-inc,Self-emp-inc",53388.333333333336,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,43.0,United-States,<=50k,2
4341,42.833333333333336,"Self-emp-not-inc,Self-emp-inc",53388.333333333336,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,43.0,United-States,>50k,4
975,42.857142857142854,"?,Self-emp-inc",96630.71428571429,"Prof-school,12th,10th",12.714285714285714,Married-civ-spouse,"Prof-specialty,Exec-managerial,?",Husband,White,Male,16431.85714285714,345.0,42.142857142857146,"United-States,El-Salvador",<=50k,2
976,42.857142857142854,"?,Self-emp-inc",96630.71428571429,"Prof-school,12th,10th",12.714285714285714,Married-civ-spouse,"Prof-specialty,Exec-managerial,?",Husband,White,Male,16431.85714285714,345.0,42.142857142857146,"United-States,El-Salvador",>50k,5
2417,42.857142857142854,"Local-gov,Self-emp-not-inc",247534.14285714287,"Assoc-voc,Masters,Bachelors",13.0,"Never-married,Married-civ-spouse","Prof-specialty,Exec-managerial","Not-in-family,Husband","White,Black",Male,0.0,286.0,20.428571428571427,United-States,<=50k,6
2418,42.857142857142854,"Local-gov,Self-emp-not-inc",247534.14285714287,"Assoc-voc,Masters,Bachelors",13.0,"Never-married,Married-civ-spouse","Prof-specialty,Exec-managerial","Not-in-family,Husband","White,Black",Male,0.0,286.0,20.428571428571427,United-States,>50k,1
5731,42.857142857142854,Private,155868.57142857142,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,"White,Black",Male,558.2857142857143,0.0,40.285714285714285,United-States,<=50k,4
5732,42.857142857142854,Private,155868.57142857142,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,"White,Black",Male,558.2857142857143,0.0,40.285714285714285,United-States,>50k,3
166,42.857142857142854,"Private,?",181677.85714285713,"5th-6th,7th-8th",3.4285714285714284,Married-civ-spouse,"Machine-op-inspct,Other-service,Craft-repair,?",Husband,Other,Male,580.5714285714286,225.57142857142858,39.714285714285715,"Nicaragua,United-States,Mexico",<=50k,7
831,42.857142857142854,"Private,Self-emp-not-inc,Self-emp-inc",226737.14285714287,"Assoc-voc,Some-college,HS-grad",9.428571428571429,Married-civ-spouse,"Prof-specialty,Craft-repair,Transport-moving,Sales",Husband,Other,Male,580.5714285714286,311.2857142857143,48.42857142857143,"United-States,Puerto-Rico,Mexico",<=50k,6
832,42.857142857142854,"Private,Self-emp-not-inc,Self-emp-inc",226737.14285714287,"Assoc-voc,Some-college,HS-grad",9.428571428571429,Married-civ-spouse,"Prof-specialty,Craft-repair,Transport-moving,Sales",Husband,Other,Male,580.5714285714286,311.2857142857143,48.42857142857143,"United-States,Puerto-Rico,Mexico",>50k,1
2120,42.857142857142854,"State-gov,Self-emp-inc",112200.42857142857,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,30717.428571428572,564.8571428571429,66.0,United-States,<=50k,1
2121,42.857142857142854,"State-gov,Self-emp-inc",112200.42857142857,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,30717.428571428572,564.8571428571429,66.0,United-States,>50k,6
5896,42.875,"Local-gov,Private,Self-emp-not-inc",246766.125,Some-college,10.0,Married-civ-spouse,"Prof-specialty,Craft-repair,Sales",Husband,White,Male,626.625,237.75,40.0,United-States,<=50k,4
5897,42.875,"Local-gov,Private,Self-emp-not-inc",246766.125,Some-college,10.0,Married-civ-spouse,"Prof-specialty,Craft-repair,Sales",Husband,White,Male,626.625,237.75,40.0,United-States,>50k,4
979,42.875,Self-emp-inc,120198.75,"Assoc-acdm,10th",11.25,"Married-civ-spouse,Separated","Prof-specialty,Exec-managerial,Farming-fishing","Husband,Unmarried",White,Male,1878.0,0.0,54.375,United-States,<=50k,3
980,42.875,Self-emp-inc,120198.75,"Assoc-acdm,10th",11.25,"Married-civ-spouse,Separated","Prof-specialty,Exec-managerial,Farming-fishing","Husband,Unmarried",White,Male,1878.0,0.0,54.375,United-States,>50k,5
1362,42.875,Self-emp-not-inc,164606.75,"Some-college,HS-grad",9.125,Married-civ-spouse,"Farming-fishing,Tech-support",Husband,White,Male,0.0,0.0,31.0,United-States,<=50k,7
1363,42.875,Self-emp-not-inc,164606.75,"Some-college,HS-grad",9.125,Married-civ-spouse,"Farming-fishing,Tech-support",Husband,White,Male,0.0,0.0,31.0,United-States,>50k,1
977,42.875,"State-gov,Self-emp-inc",295392.375,"Prof-school,Assoc-acdm,10th",13.125,"Married-civ-spouse,Divorced","Prof-specialty,Adm-clerical,Exec-managerial","Husband,Unmarried","White,Black",Male,5634.0,247.125,41.0,United-States,<=50k,3
978,42.875,"State-gov,Self-emp-inc",295392.375,"Prof-school,Assoc-acdm,10th",13.125,"Married-civ-spouse,Divorced","Prof-specialty,Adm-clerical,Exec-managerial","Husband,Unmarried","White,Black",Male,5634.0,247.125,41.0,United-States,>50k,5
4346,42.888888888888886,Local-gov,106671.22222222222,"Masters,Bachelors",13.555555555555555,"Never-married,Married-civ-spouse","Prof-specialty,Exec-managerial","Not-in-family,Husband",White,Male,854.2222222222222,219.66666666666666,50.22222222222222,United-States,<=50k,3
4347,42.888888888888886,Local-gov,106671.22222222222,"Masters,Bachelors",13.555555555555555,"Never-married,Married-civ-spouse","Prof-specialty,Exec-managerial","Not-in-family,Husband",White,Male,854.2222222222222,219.66666666666666,50.22222222222222,United-States,>50k,6
2512,42.888888888888886,Private,103544.44444444444,"HS-grad,11th",8.777777777777779,Divorced,"Handlers-cleaners,Prof-specialty,Exec-managerial",Not-in-family,"White,Black",Female,1122.7777777777778,0.0,45.44444444444444,United-States,<=50k,9
2047,42.9,"Local-gov,Private",174559.2,HS-grad,9.0,Separated,"Exec-managerial,Other-service",Not-in-family,"White,Black",Female,410.1,0.0,43.3,"United-States,El-Salvador,Jamaica,?",<=50k,10
2688,42.9,Private,309777.3,"Some-college,HS-grad",9.1,"Never-married,Divorced","Machine-op-inspct,Farming-fishing",Not-in-family,"White,Black",Male,0.0,0.0,42.4,United-States,<=50k,10
4470,42.90909090909091,Private,121605.27272727272,"Masters,Bachelors",13.181818181818182,Married-civ-spouse,"Machine-op-inspct,Tech-support",Husband,"White,Asian-Pac-Islander",Male,1836.5454545454545,179.72727272727272,40.0,"?,United-States,Germany,Philippines,Iran",<=50k,4
4471,42.90909090909091,Private,121605.27272727272,"Masters,Bachelors",13.181818181818182,Married-civ-spouse,"Machine-op-inspct,Tech-support",Husband,"White,Asian-Pac-Islander",Male,1836.5454545454545,179.72727272727272,40.0,"?,United-States,Germany,Philippines,Iran",>50k,7
1976,43.0,"Federal-gov,Self-emp-inc",370569.0,"Assoc-voc,Bachelors,Masters,Some-college",11.333333333333334,Married-civ-spouse,"Machine-op-inspct,Farming-fishing,Tech-support",Husband,"White,Asian-Pac-Islander",Male,3785.3333333333335,625.0,45.833333333333336,"Guatemala,United-States,Philippines",<=50k,2
